"230","806, Fayette St. Bastrop, TX, 78602","No_Match"
"189","2700 W. Pecan St., Pflugerville, TX, 78660","No_Match"
"80","908 E Cesar Chavez St, Austin, TX, 78702","Match","Exact","908 E CESAR CHAVEZ ST, AUSTIN, TX, 78702","-97.735384901884,30.260916608742","63946626","L","48","453","000902","4051"
"81","611 Neches St., Austin, TX, 78701","Match","Exact","611 NECHES ST, AUSTIN, TX, 78701","-97.738133883428,30.266899108638","63946499","R","48","453","001101","1033"
"82","1314 E Oltorf St, Austin, TX, 78704","Match","Exact","1314 E OLTORF ST, AUSTIN, TX, 78704","-97.743371852527,30.234529768316","63945136","L","48","453","002323","1007"
"83","4301 Tannehill Lane, Austin, TX, 78721","Match","Exact","4301 TANNEHILL LN, AUSTIN, TX, 78721","-97.672552350731,30.28137799203","63951733","R","48","453","002110","2009"
"84","901 W. Braker Lane, Austin, TX, 78758","Match","Exact","901 W BRAKER LN, AUSTIN, TX, 78758","-97.686593590168,30.381960004297","641676886","L","48","453","041900","2020"
"85","2409 Guadalupe St., Austin, TX, 78705","Match","Exact","2409 GUADALUPE ST, AUSTIN, TX, 78705","-97.741471735453,30.287850560574","63942712","R","48","453","000601","2009"
"86","3100 Red River Suite 3, Austin, TX, 78705","Match","Non_Exact","3100 RED RIVER ST, AUSTIN, TX, 78705","-97.727288368731,30.29037526522","63946096","L","48","453","000401","3000"
"87","10700 Anderson Mill Rd #300, Austin, TX, 78750","Match","Exact","10700 ANDERSON MILL RD, AUSTIN, TX, 78750","-97.811995808788,30.446953047535","652310169","R","48","453","034300","2015"
"88","901 W. Braker Lane, Austin, TX, 78758","Match","Exact","901 W BRAKER LN, AUSTIN, TX, 78758","-97.686593590168,30.381960004297","641676886","L","48","453","041900","2020"
"89","1015 Norwood Park Boulevard, Austin, TX, 78753","Match","Exact","1015 NORWOOD PARK BLVD, AUSTIN, TX, 78753","-97.692986090291,30.339170351618","64123786","R","48","453","040300","3021"
"190","1401 W. Pecan St., Pflugerville, TX, 78660","Match","Non_Exact","1401 PECAN ST W, PFLUGERVILLE, TX, 78660","-97.635386739301,30.446685430783","641803663","R","48","453","044500","2000"
"191","1008 W. Pfluger St., Pflugerville, TX, 78660","Match","Exact","1008 W PFLUGER ST, PFLUGERVILLE, TX, 78660","-97.628823188033,30.441656788504","63966560","L","48","453","044500","2005"
"192","400 Immanuel Road, Pflugerville, TX, 78660","No_Match"
"193","600 W Carrie Manor St, Manor, TX, 78653","Match","Non_Exact","600 CARRIE MANOR ST W, MANOR, TX, 78653","-97.564043035678,30.340617482298","647948945","R","48","453","002219","2016"
"194","3518 FM 973, Del Valle, TX, 78617","Match","Non_Exact","3518 FM 973 S, DEL VALLE, TX, 78617","-97.641766424749,30.198785094942","649109547","R","48","453","002319","1011"
"195","7050 Elroy Rd., Del Valle, TX, 78617","Match","Exact","7050 ELROY RD, DEL VALLE, TX, 78617","-97.642229123497,30.157779837875","640718335","R","48","453","002449","2047"
"196","10323 US Hwy 290 E, Manor, TX, 78653","Match","Non_Exact","10323 US HWY 290, MANOR, TX, 78653","-97.571835057075,30.345813113987","641905377","R","48","453","002217","2061"
"197","5121 Albert Brown Dr, Del Valle, TX, 78617","Match","Exact","5121 ALBERT BROWN DR, DEL VALLE, TX, 78617","-97.560691413413,30.187712499454","63970899","L","48","453","002453","3013"
"198","1304 Ranch Road 620 North, Lakeway, TX, 78734","Match","Exact","1304 RANCH RD 620 N, LAKEWAY, TX, 78734","-97.946547557707,30.376990046411","641779160","L","48","453","031400","3019"
"199","18649 FM 1431, Jonestown, TX, 78645","No_Match"
"90","304 E. 7th St, Austin, TX, 78701","Match","Exact","304 E 7TH ST, AUSTIN, TX, 78701","-97.73991485344,30.268326453613","63946492","L","48","453","001101","1019"
"91","8700 Menchaca Rd, Austin, TX, 78748","Match","Non_Exact","8700 MANCHACA RD, AUSTIN, TX, 78748","-97.816714998975,30.185401547547","64005930","R","48","453","031800","2002"
"92","3007 N Lamar Blvd, Austin, TX, 78705","Match","Exact","3007 N LAMAR BLVD, AUSTIN, TX, 78705","-97.74655989559,30.299539990354","63942478","R","48","453","000204","1022"
"93","4201 S Congress Ave, Austin, TX, 78745","Match","Non_Exact","4201 CONGRESS AVE S, AUSTIN, TX, 78745","-97.764854785415,30.221245548362","63945197","L","48","453","002403","1004"
"94","4215 Medical Pkwy, Austin, TX, 78756","Match","Exact","4215 MEDICAL PKWY, AUSTIN, TX, 78756","-97.742443922372,30.31155349063","638001004","R","48","453","000204","3008"
"95","7201 Levander Loop Bldg. C, Austin, TX, 78702","No_Match"
"96","850 East Anderson Lane, Austin, TX, 78752","Match","Non_Exact","850 E ANDERSON LN SVC RD, AUSTIN, TX, 78752","-97.69803878022,30.338393069397","637850601","L","48","453","040300","3021"
"97","5501 Airport Blvd, Austin, TX, 78751","Match","Exact","5501 AIRPORT BLVD, AUSTIN, TX, 78751","-97.712697851496,30.318769733594","64046943","R","48","453","002105","2005"
"98","200 W 8th St, Austin, TX, 78701","Match","Exact","200 W 8TH ST, AUSTIN, TX, 78701","-97.743459021295,30.270343175709","63943418","R","48","453","001101","2036"
"99","1000 Guadalupe St, Austin, TX, 78701","Match","Exact","1000 GUADALUPE ST, AUSTIN, TX, 78701","-97.744938378299,30.272843643358","63943283","L","48","453","001101","2012"
"200","1005 Lacy Drive, Leander, TX, 78641","Match","Exact","1005 LACY DR, LEANDER, TX, 78641","-97.849243821789,30.565518895963","126421096","L","48","491","020332","1001"
"201","105 Cross Creek, Lakeway, TX, 78734","Match","Exact","105 CROSS CREEK, LAKEWAY, TX, 78734","-97.979611926101,30.362932713159","64023197","L","48","453","033100","3015"
"202","1938 Lohmans Crossing Rd, Lakeway, TX, 78734","Match","Exact","1938 LOHMANS CROSSING RD, LAKEWAY, TX, 78734","-97.975292231257,30.3444413279","641775685","R","48","453","036900","3018"
"203","1011 FM 1626, Manchaca, TX, 78652","No_Match"
"204","12511 FM 1625, Creedmoor, TX, 78610","Match","Exact","12511 FM 1625, CREEDMOOR, TX, 78610","-97.734848723504,30.086975629696","64011548","L","48","453","002434","1045"
"205","5604 FM 1327, Creedmoor, TX, 78610","Match","Exact","5604 FM 1327, CREEDMOOR, TX, 78610","-97.722679889095,30.088820482962","652971546","L","48","453","002432","2030"
"206","303 Ave C, Elgin, TX, 78621","Tie"
"207","902 West 2nd Street, Elgin, TX, 78621","Match","Exact","902 W 2ND ST, ELGIN, TX, 78621","-97.379188901863,30.348455311113","45460583","L","48","021","950202","2032"
"208","1309 Westbank Dr, Austin, TX, 78746","Match","Exact","1309 WESTBANK DR, AUSTIN, TX, 78746","-97.812171046711,30.274293508596","63956208","L","48","453","001919","2042"
"209","1700 Guadalupe St., Austin, TX, 78701","Match","Exact","1700 GUADALUPE ST, AUSTIN, TX, 78701","-97.742332778441,30.279809691347","63943246","L","48","453","000700","1032"
"210","4800 Manor Rd., Austin, TX, 78723","Match","Exact","4800 MANOR RD, AUSTIN, TX, 78723","-97.688969858832,30.295253553201","649002683","L","48","453","000308","1001"
"211","101 W Carrie Manor St., Manor, TX, 78653","Match","Non_Exact","101 E CARRIE MANOR ST, MANOR, TX, 78653","-97.557984539974,30.339436655283","63935889","L","48","453","002218","1011"
"212","Dawn Dr. & Thunderbird St., Lago Vista, TX, 78645","Match","Exact","DAWN DR & THUNDERBIRD ST, LAGO VISTA, TX, 78645","-97.98726505424,30.453821256946","","","48","453","037300","2008"
"213","502 E Highland Mall Blvd, Suite 106-B, Austin, TX, 78752","Match","Non_Exact","502 E HIGHLAND MALL BLVD, AUSTIN, TX, 78752","-97.710074491484,30.328127456676","63932405","L","48","453","001503","4011"
"214","201 Meadow Lane, Pflugerville, TX, 78660","Match","Exact","201 MEADOW LN, PFLUGERVILLE, TX, 78660","-97.626571166291,30.444050469744","625413135","L","48","453","042800","1024"
"215","5325 Airport Blvd., Austin, TX, 78751","Match","Exact","5325 AIRPORT BLVD, AUSTIN, TX, 78751","-97.714884849125,30.314267125881","63932483","R","48","453","002105","2014"
"216","903 Pfluger Street, Pflugerville, TX, 78660","Match","Non_Exact","903 W PFLUGER ST, PFLUGERVILLE, TX, 78660","-97.628040849765,30.441155483631","63933509","L","48","453","044500","3016"
"217","500 E. Pecan St., Pflugerville, TX, 78660","Match","Exact","500 E PECAN ST, PFLUGERVILLE, TX, 78660","-97.617254945611,30.438243218982","63964576","L","48","453","046300","1017"
"218","302 West 11th Street, Elgin, TX, 78621","Match","Exact","302 W 11TH ST, ELGIN, TX, 78621","-97.379364625869,30.352158038491","45460573","L","48","021","950202","2012"
"219","16309 Greenwood Dr, Del Valle, TX, 78617","Match","Exact","16309 GREENWOOD DR, DEL VALLE, TX, 78617","-97.560348858279,30.189579741812","63953190","R","48","453","002453","3013"
"220","6201 Lohman Ford Rd, Lago Vista, TX, 78645","Match","Exact","6201 LOHMAN FORD RD, LAGO VISTA, TX, 78645","-97.979380283177,30.453886411872","636371247","L","48","453","037600","3032"
"100","1700 Guadalupe St, Austin, TX, 78701","Match","Exact","1700 GUADALUPE ST, AUSTIN, TX, 78701","-97.742332778441,30.279809691347","63943246","L","48","453","000700","1032"
"101","2433 Ridgepoint Dr, Austin, TX, 78754","Match","Exact","2433 RIDGEPOINT DR, AUSTIN, TX, 78754","-97.674103755616,30.328993068823","641866951","R","48","453","043600","3022"
"222","601, W. Louis Henna Blvd. Round Rock, TX, 78664","No_Match"
"102","1700 Guadalupe St, Austin, TX, 78701","Match","Exact","1700 GUADALUPE ST, AUSTIN, TX, 78701","-97.742332778441,30.279809691347","63943246","L","48","453","000700","1032"
"223","13635 Rutledge Spur, Austin, TX, ","Match","Non_Exact","13635 RUTLEDGE SPR, AUSTIN, TX, 78717","-97.781005131765,30.475717563926","651926970","R","48","491","020311","3008"
"103","5325 Airport Blvd, Austin, TX, 78751","Match","Exact","5325 AIRPORT BLVD, AUSTIN, TX, 78751","-97.714884849125,30.314267125881","63932483","R","48","453","002105","2014"
"224","612, MLK Jr. Blvd. Taylor, TX, 76574","No_Match"
"104","1700 Guadalupe Street, Austin, TX, 78701","Match","Exact","1700 GUADALUPE ST, AUSTIN, TX, 78701","-97.742332778441,30.279809691347","63943246","L","48","453","000700","1032"
"225","7224, Northeast Dr. Austin, TX, 78723","No_Match"
"105","1700 Guadalupe St, Austin, TX, 78701","Match","Exact","1700 GUADALUPE ST, AUSTIN, TX, 78701","-97.742332778441,30.279809691347","63943246","L","48","453","000700","1032"
"226","2918, E Martin Luther King Jr. Blvd Austin, TX, 78722","No_Match"
"106","5805 N. Lamar Blvd., Austin, TX, 78752","Match","Exact","5805 N LAMAR BLVD, AUSTIN, TX, 78752","-97.725673172778,30.326902454533","63931596","R","48","453","001503","3021"
"227","6117 W Hwy 290, Austin, TX, 78749","Tie"
"107","405 Martin Luther King St, Georgetown, TX, 78626","Match","Exact","405 MARTIN LUTHER KING ST, GEORGETOWN, TX, 78626","-97.680913263791,30.639860538682","126416324","R","48","491","021402","2014"
"108","803 Pine Street, Bastrop, TX, 78602","Match","Exact","803 PINE ST, BASTROP, TX, 78602","-97.318636187198,30.109402162757","45466945","L","48","021","950401","3017"
"229","18649 FM 1631, Jonestown, TX, 78645","No_Match"
"109","1029 Camino La Costa, Austin, TX, 78752","Match","Exact","1029 CAM LA COSTA, AUSTIN, TX, 78752","-97.701660548776,30.325587286086","654552511","R","48","453","043400","2008"
